,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
40,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410953.8503483,442757323.8503483,False,,11,,,,2024-06-21T16:39:00.000Z,27.36863505940848,225855669.86852068,-25.1302,-0.02538269,0.52293615,-8.30132791,-31.80648984,-29.59612775,-50.20401758,10767120824.303974,0.4623,19589065484.55,,2024-06-21T16:39:00.000Z,,,,,,,2024-06-21 23:40:11.097096
41,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T16:39:00.000Z,1.762486244419716e-05,276787784.2126615,-14.1408,0.1794629,-1.7607705,-11.49595704,-30.94473982,-33.54995816,-36.8561038,10385825706.60256,0.446,10390204571.21,,2024-06-21T16:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 23:40:11.097096
42,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247214097.34163,87247269523.58572,True,,13,71659659264.0,8482030325.181395,,2024-06-21T16:39:00.000Z,0.11836548502042002,251940249.9071303,10.4322,-0.10116908,1.46251075,2.08852903,-2.16023637,6.0523341,-0.45387198,10327058813.31227,0.4433,10327065373.87,,2024-06-21T16:39:00.000Z,,,,,,,2024-06-21 23:40:11.097096
43,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T16:39:00.000Z,14.26281926935025,305962968.7383802,10.2763,-0.16549818,-0.19649526,-3.84844217,-13.88569823,-6.51065321,-22.68364989,8373700771.608968,0.3595,14262819269.35,,2024-06-21T16:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 23:40:11.097096
44,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459831030.8610647,8254603202.436797,,2024-06-21T16:40:00.000Z,5.65449221720401,152548587.85985187,-7.0102,0.30398888,-0.09724873,-7.40074474,-24.95849086,-23.69498816,-38.41381249,8130896486.373027,0.3491,8130896486.37,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:40:11.097096
45,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715075.0,19715075.0,False,,1,,,,2024-06-21T16:41:00.000Z,63729.892329823524,26236095635.082664,8.9029,0.30367739,-1.55660239,-2.39254531,-9.27573826,-3.54469801,-2.64301598,1256439607024.3955,53.9387,1338327738926.29,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:41:12.018315
46,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T16:40:00.000Z,3477.445304068774,15113297359.455149,-8.5297,-0.03792562,-0.98694879,2.07728676,-7.23194823,9.33342171,1.73773397,425210635101.8927,18.2584,425210635101.89,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
47,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T16:40:00.000Z,0.9993423129641754,52168058772.09114,-0.0887,-0.01208967,0.01183353,0.00916108,-0.0548562,-0.12804545,-0.10392529,112817107421.30455,4.8432,116005653567.11,,2024-06-21T16:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-06-21 23:41:12.018315
48,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583729.7857149,147583729.7857149,False,,4,,,,2024-06-21T16:40:00.000Z,583.6549120647295,1771821685.9599276,2.4125,0.40165736,-1.93405581,-1.55120008,-5.58296576,-1.90826253,3.52274787,86137968830.26622,3.6979,86137968830.27,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
49,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462007878.4428496,578620843.6277734,True,,5,,,,2024-06-21T16:40:00.000Z,131.17041489600558,2015844213.0882723,-19.962,0.23790497,-1.23442653,-7.71666583,-27.56535251,-14.37000175,-25.3075842,60601765100.57189,2.6016,75897936126.13,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
50,3408,USDC,USDC,usd-coin,19832,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32726515097.69359,32726515097.69359,False,,6,,,,2024-06-21T16:40:00.000Z,1.0000209097866766,5543335916.000944,9.4151,-0.00652906,0.02115979,0.00856424,-0.00766168,-0.01592843,-0.01375557,32727199402.14295,1.4053,32727199402.14,,2024-06-21T16:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 23:41:12.018315
51,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T16:41:00.000Z,0.482020360829458,1079551947.9389594,-6.3884,-0.4402757,-1.91773406,3.31555971,-9.70793063,-11.16695008,-23.2669353,26809098012.096855,1.1509,48202036082.95,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:41:12.018315
52,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802996383.70523,144802996383.70523,True,,8,,,,2024-06-21T16:41:00.000Z,0.12317296138151153,596167145.2386829,-18.094,0.69322917,0.22688732,-8.40531298,-26.09093359,-22.33875318,-26.88611124,17835813881.497276,0.7659,17835813881.5,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:41:12.018315
53,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458155494.303496,5107905456.099489,True,,9,3414166606.0,24610554980.07883,,2024-06-21T16:40:00.000Z,7.208363802993283,282325234.03779984,6.2083,0.9194599,1.29326931,-8.20104099,13.26207864,19.91962064,44.30487257,17719279087.26638,0.7609,36819640798.86,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
54,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736912739.149,36980576545.153,False,,10,,,,2024-06-21T16:40:00.000Z,0.38065571245572355,272322357.7621486,-3.2096,0.17005591,-0.07044993,-5.98605184,-20.88559984,-25.96559722,-39.946961,13603459979.688786,0.5841,17129507060.51,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
55,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410953.8503483,442757323.8503483,False,,11,,,,2024-06-21T16:40:00.000Z,27.35656145895851,225869042.3803697,-25.1348,0.21771164,0.35098947,-8.21455947,-31.76337505,-29.63605071,-50.24125121,10762370937.634542,0.4621,19580423820.49,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
56,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T16:40:00.000Z,1.7624432321097293e-05,276827039.27927864,-14.1287,0.7010784,-1.84275942,-11.76732297,-30.90512638,-33.57987261,-36.90652761,10385572247.401857,0.446,10389951005.14,,2024-06-21T16:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 23:41:12.018315
57,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247214097.34163,87247269523.58572,True,,13,71659659264.0,8481372588.923154,,2024-06-21T16:40:00.000Z,0.118356306407725,251967047.7907596,10.4439,-0.10553941,1.45210411,2.04112844,-2.16031867,6.04901102,-0.46492444,10326258004.92535,0.4433,10326264564.97,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
58,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T16:40:00.000Z,14.231853695329768,306033813.25145525,10.3019,-0.15542181,-0.50552859,-3.83824475,-13.94394461,-6.64248929,-22.80107798,8355520884.01649,0.3587,14231853695.33,,2024-06-21T16:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 23:41:12.018315
59,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459831030.8610647,8254603202.436797,,2024-06-21T16:40:00.000Z,5.65449221720401,152548587.85985187,-7.0102,0.30398888,-0.09724873,-7.40074474,-24.95849086,-23.69498816,-38.41381249,8130896486.373027,0.3491,8130896486.37,,2024-06-21T16:40:00.000Z,,,,,,,2024-06-21 23:41:12.018315
60,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715075.0,19715075.0,False,,1,,,,2024-06-21T16:42:00.000Z,63721.71854138619,26231679296.90316,8.8471,0.21335704,-1.63870671,-2.40473417,-9.30143685,-3.46718164,-2.67185231,1256278460172.3193,53.9534,1338156089369.11,,2024-06-21T16:42:00.000Z,,,,,,,2024-06-21 23:42:17.328832
61,1027,Ethereum,ETH,ethereum,9077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276728.43750449,122276728.43750449,True,,2,,,,2024-06-21T16:41:00.000Z,3479.8013483731784,15115107319.665964,-8.6506,0.05789034,-0.96856922,2.24653158,-7.19844424,9.43312268,1.82698615,425498724491.4891,18.2707,425498724491.49,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
62,825,Tether USDt,USDT,tether,89295,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112891354601.68275,116081999193.07195,True,,3,,,,2024-06-21T16:41:00.000Z,0.9993707684134502,52159661119.282364,-0.216,-0.0031188,0.02030473,-0.02097747,-0.04692504,-0.13700384,-0.08575402,112820319795.51898,4.8434,116008956732.55,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-06-21 23:42:17.328832
63,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583729.7857149,147583729.7857149,False,,4,,,,2024-06-21T16:41:00.000Z,583.6080857407495,1771545946.3161874,2.2502,0.38734432,-1.97107761,-1.58709837,-5.6113529,-1.90691634,3.54210024,86131058026.7211,3.6976,86131058026.72,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
64,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462007878.4428496,578620843.6277734,True,,5,,,,2024-06-21T16:41:00.000Z,131.16945535703715,2014953185.1963437,-20.0522,0.19929493,-1.29645841,-7.70452977,-27.56488871,-14.33564683,-25.29226687,60601321786.008804,2.6016,75897380916.88,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
65,3408,USDC,USDC,usd-coin,19832,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32726515097.69359,32726515097.69359,False,,6,,,,2024-06-21T16:41:00.000Z,1.0000392281145483,5537746451.616749,9.1447,0.00760653,0.01721027,-0.00112704,0.00165198,-0.02412028,-0.00412253,32727798897.176605,1.4054,32727798897.18,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-06-21 23:42:17.328832
66,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-21T16:42:00.000Z,0.4820410101612761,1079714752.0061898,-6.3803,-0.44360292,-1.93853987,3.32206827,-9.72785717,-11.10092962,-23.26251922,26810246490.471592,1.1514,48204101016.13,,2024-06-21T16:42:00.000Z,,,,,,,2024-06-21 23:42:17.328832
67,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144802996383.70523,144802996383.70523,True,,8,,,,2024-06-21T16:42:00.000Z,0.12318781338684133,595956841.3426194,-18.1667,0.72317798,0.2269151,-8.40194375,-26.10875573,-22.29462466,-26.91419331,17837964496.37134,0.766,17837964496.37,,2024-06-21T16:42:00.000Z,,,,,,,2024-06-21 23:42:17.328832
68,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458155494.303496,5107905456.099489,True,,9,3414166606.0,24605884697.32279,,2024-06-21T16:41:00.000Z,7.206995890030912,283721731.21203274,6.7377,0.91167653,1.26920914,-8.26331083,13.24188233,19.90201963,44.31054074,17715916544.5022,0.7607,36812653628.78,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
69,2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35736912739.149,36980576545.153,False,,10,,,,2024-06-21T16:41:00.000Z,0.38065601579149944,271658265.30866873,-3.7263,0.19789361,-0.09587542,-5.97239339,-20.88811287,-25.9515619,-39.93701765,13603470819.97294,0.5841,17129520710.62,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
70,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393410953.8503483,442757323.8503483,False,,11,,,,2024-06-21T16:41:00.000Z,27.35638695038856,225698551.58778784,-25.2646,0.20098284,0.28960112,-8.17304101,-31.76123915,-29.61280059,-50.23082222,10762302284.051584,0.4621,19580298916.21,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
71,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271305775325.8,589519753933138.2,False,,12,,,,2024-06-21T16:41:00.000Z,1.762689115904983e-05,276832163.03020865,-14.1806,0.72925723,-1.87136061,-11.75312114,-30.93047249,-33.55024918,-36.92802251,10387021170.05284,0.446,10391400538.69,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-06-21 23:42:17.328832
72,1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87247214097.34163,87247269523.58572,True,,13,71659659264.0,8481100515.828088,,2024-06-21T16:41:00.000Z,0.1183525096677201,252003005.61137894,10.371,-0.12565293,1.44409748,2.02192582,-2.16580621,6.04371714,-0.47239557,10325926749.937271,0.4433,10325933309.77,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
73,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-21T16:41:00.000Z,14.231439190549546,306436170.24780387,10.3655,-0.17612907,-0.54811113,-3.84666382,-13.94043155,-6.65187258,-22.80136288,8355277528.272269,0.3587,14231439190.55,,2024-06-21T16:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-06-21 23:42:17.328832
74,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459831030.8610647,8253546916.04988,,2024-06-21T16:41:00.000Z,5.653768649637225,152501737.21400282,-7.0971,0.28495845,-0.12459072,-7.40054391,-24.9812707,-23.69619374,-38.40780315,8129856029.907543,0.3491,8129856029.91,,2024-06-21T16:41:00.000Z,,,,,,,2024-06-21 23:42:17.328832
